   3.2534843e+03   4.7559500e-17
   3.2540988e+03   3.8668000e-17
   3.2547132e+03   2.9776500e-17
   3.2553277e+03   4.3820383e-17
   3.2559421e+03   5.7864268e-17
   3.2565566e+03   9.0396302e-17
   3.2571711e+03   1.2293221e-16
   3.2577855e+03   1.4134623e-16
   3.2584000e+03   1.5975731e-16
   3.2590145e+03   9.0059825e-17
   3.2596289e+03   2.0325525e-17
   3.2602434e+03   3.0929696e-17
   3.2608578e+03   4.1567434e-17
   3.2614723e+03   5.8181992e-17
   3.2620868e+03   7.4800288e-17
   3.2627012e+03   7.7371027e-17
   3.2633157e+03   7.9932957e-17
   3.2639301e+03   7.9390956e-17
   3.2645446e+03   7.8846353e-17
   3.2651591e+03   7.5534117e-17
   3.2657735e+03   7.2219558e-17
   3.2663880e+03   8.7184903e-17
   3.2670024e+03   1.0216935e-16
   3.2676169e+03   8.0817121e-17
   3.2682314e+03   5.9426905e-17
   3.2688458e+03   4.1791193e-17
   3.2694603e+03   2.4160192e-17
   3.2700747e+03   8.3193286e-17
   3.2706892e+03   1.4232257e-16
   3.2713037e+03   1.1012895e-16
   3.2719181e+03   7.7801657e-17
   3.2725326e+03   6.2758425e-17
   3.2731470e+03   4.7740491e-17
   3.2737615e+03   4.0775114e-17
   3.2743760e+03   3.3823213e-17
   3.2749904e+03   4.3558170e-17
   3.2756049e+03   5.3321052e-17
   3.2762193e+03   5.2156179e-17
   3.2768338e+03   5.0970727e-17
   3.2774483e+03   4.4456445e-17
   3.2780627e+03   3.7932124e-17
   3.2786772e+03   5.0030653e-17
   3.2792916e+03   6.2168155e-17
   3.2799061e+03   7.7094160e-17
   3.2805206e+03   9.2026000e-17
   3.2811350e+03   8.1739765e-17
   3.2817495e+03   7.1395461e-17
   3.2823639e+03   8.1293067e-17
   3.2829784e+03   9.1237280e-17
   3.2835929e+03   6.3217159e-17
   3.2842073e+03   3.5101657e-17
   3.2848218e+03   6.2318040e-17
   3.2854362e+03   8.9673433e-17
   3.2860507e+03   7.9081054e-17
   3.2866652e+03   6.8385370e-17
   3.2872796e+03   6.5424143e-17
   3.2878941e+03   6.2485594e-17
   3.2885085e+03   9.9730361e-17
   3.2891230e+03   1.3709296e-16
   3.2897375e+03   1.1270556e-16
   3.2903519e+03   8.8124103e-17
   3.2909664e+03   1.2998238e-16
   3.2915808e+03   1.7204944e-16
   3.2921953e+03   1.2463832e-16
   3.2928098e+03   7.6927221e-17
   3.2934242e+03   7.1985631e-17
   3.2940387e+03   6.7187434e-17
   3.2946531e+03   7.2378244e-17
   3.2952676e+03   7.7604642e-17
   3.2958821e+03   7.8961444e-17
   3.2964965e+03   8.0304454e-17
   3.2971110e+03   7.2454338e-17
   3.2977255e+03   6.4569540e-17
   3.2983399e+03   6.7667669e-17
   3.2989544e+03   7.0807243e-17
   3.2995688e+03   3.6715335e-17
   3.3001833e+03   2.4751097e-18
   3.3007978e+03   2.9252591e-17
   3.3014122e+03   5.6273143e-17
   3.3020267e+03   4.5834108e-17
   3.3026411e+03   3.5237957e-17
   3.3032556e+03   4.1704660e-17
   3.3038701e+03   4.8242927e-17
   3.3044845e+03   5.3714773e-17
   3.3050990e+03   5.9181921e-17
   3.3057134e+03   5.4971843e-17
   3.3063279e+03   5.0719138e-17
   3.3069424e+03   3.3958868e-17
   3.3075568e+03   1.7140868e-17
   3.3081713e+03   5.3017281e-17
   3.3087857e+03   8.9136910e-17
   3.3094002e+03   7.5565139e-17
   3.3100147e+03   6.1753539e-17
   3.3106291e+03   7.1174220e-17
   3.3112436e+03   8.0707020e-17
   3.3118580e+03   5.3596205e-17
   3.3124725e+03   2.6300805e-17
   3.3130870e+03   3.6216558e-17
   3.3137014e+03   4.6319752e-17
   3.3143159e+03   5.6832953e-17
   3.3149303e+03   6.7348304e-17
   3.3155448e+03   5.4714924e-17
   3.3161593e+03   4.1960053e-17
   3.3167737e+03   3.8314771e-17
   3.3173882e+03   3.4719222e-17
   3.3180026e+03   4.6550955e-17
   3.3186171e+03   5.8466912e-17
   3.3192316e+03   3.3034364e-17
   3.3198460e+03   7.3900357e-18
