    3133.578     1.0436E-16     1.5179E-16
    3134.190    -1.3148E-16     1.5303E-16
    3134.802    -2.9733E-17     1.5457E-16
    3135.413     5.4452E-17     1.5588E-16
    3136.025     3.2722E-17     1.5720E-16
    3136.637    -4.5529E-17     1.5835E-16
    3137.249    -1.4213E-16     1.5944E-16
    3137.861    -1.0142E-16     1.6044E-16
    3138.472    -1.7048E-17     1.6136E-16
    3139.084    -1.3580E-16     1.6229E-16
    3139.696    -4.5899E-17     1.6322E-16
    3140.308    -4.5527E-17     1.6407E-16
    3140.920    -9.1765E-17     1.6491E-16
    3141.531    -1.1401E-16     1.6584E-16
    3142.143    -1.2938E-17     1.6669E-16
    3142.755    -4.6330E-18     1.6762E-16
    3143.367     8.8133E-17     1.6862E-16
    3143.978    -7.3279E-17     1.6962E-16
    3144.590    -1.3749E-17     1.7070E-16
    3145.202    -1.2451E-17     1.7178E-16
    3145.814     1.6753E-16     1.7294E-16
    3146.425     6.1073E-17     1.7410E-16
    3147.037     1.2567E-16     1.7526E-16
    3147.649     1.7101E-17     1.7634E-16
    3148.261    -2.2152E-18     1.7734E-16
    3148.873     1.0574E-16     1.7819E-16
    3149.484     1.0659E-16     1.7888E-16
    3150.096     1.6953E-17     1.7950E-16
    3150.708     4.5430E-17     1.8004E-16
    3151.320    -5.5479E-17     1.8042E-16
    3151.931    -5.5007E-17     1.8073E-16
    3152.543    -6.1626E-17     1.8096E-16
    3153.155     6.7835E-18     1.8112E-16
    3153.767    -2.5225E-17     1.8127E-16
    3154.378     7.2013E-17     1.8134E-16
    3154.990     5.0418E-17     1.8142E-16
    3155.602     3.2384E-17     1.8150E-16
    3156.214    -1.6466E-17     1.8157E-16
    3156.826     1.7609E-16     1.8165E-16
    3157.437     1.0218E-16     1.8149E-16
    3158.049     1.5547E-16     1.8095E-16
    3158.661    -1.3006E-16     1.7987E-16
    3159.273     5.9969E-17     1.7840E-16
    3159.884     1.8365E-17     1.7632E-16
    3160.496     4.2638E-17     1.7369E-16
    3161.108    -5.4709E-17     1.7068E-16
    3161.720     1.4094E-16     1.6735E-16
    3162.331     1.4001E-16     1.6388E-16
    3162.943    -2.4064E-17     1.6040E-16
    3163.555    -4.1463E-17     1.5692E-16
    3164.167     7.7767E-19     1.5360E-16
    3164.779     7.3982E-17     1.5051E-16
