    3000.158     6.2829E-14     1.1627E-13
    3000.358    -3.9879E-14     1.1323E-13
    3000.558    -5.6788E-14     1.1242E-13
    3000.758    -3.2610E-15     1.0573E-13
    3000.958    -1.0896E-13     1.0844E-13
    3001.158     3.7623E-14     1.0201E-13
    3001.358     1.0410E-13     1.0143E-13
    3001.558     5.1316E-14     9.9892E-14
    3001.758     9.2883E-14     1.0380E-13
    3001.958     9.8763E-14     9.7036E-14
    3002.158    -3.2757E-14     9.2982E-14
    3002.358    -5.3623E-14     9.0478E-14
    3002.558     4.0422E-15     9.0154E-14
    3002.758     7.9322E-14     8.7424E-14
    3002.958     8.9462E-14     8.4151E-14
    3003.158    -1.4214E-14     8.1371E-14
    3003.358     3.6862E-14     7.8343E-14
    3003.558     1.7351E-15     7.6546E-14
    3003.758    -6.1450E-15     7.7109E-14
    3003.959     1.9494E-14     7.6748E-14
    3004.159    -3.9587E-14     7.4229E-14
    3004.359    -2.9046E-14     7.3883E-14
    3004.559    -9.1047E-14     7.2343E-14
    3004.759    -9.1122E-14     6.9178E-14
    3004.959     1.6875E-14     6.6353E-14
    3005.159     5.9769E-14     6.6324E-14
    3005.359     4.2525E-14     6.5198E-14
    3005.559     4.7022E-15     6.2437E-14
    3005.759    -1.6143E-14     6.0371E-14
    3005.959    -2.0237E-14     6.1839E-14
    3006.159    -7.2349E-15     5.8681E-14
    3006.359    -5.8045E-14     5.8051E-14
    3006.559     4.2676E-14     5.7296E-14
    3006.759     1.8401E-14     5.6039E-14
    3006.959     1.5356E-14     5.5269E-14
    3007.159     3.6479E-15     5.3439E-14
    3007.359    -1.7793E-14     5.0117E-14
    3007.559    -1.2272E-14     4.9651E-14
    3007.760    -3.3052E-14     4.8426E-14
    3007.960     5.3065E-14     4.9560E-14
    3008.159    -2.8246E-14     4.7059E-14
    3008.360     1.9240E-14     4.5351E-14
    3008.560    -1.8448E-14     4.4494E-14
    3008.760    -3.6716E-14     4.4052E-14
    3008.960     2.4988E-14     4.2823E-14
    3009.160     3.4655E-14     4.2849E-14
    3009.360     1.3957E-14     4.1934E-14
    3009.560     3.0000E-15     4.0653E-14
    3009.760    -3.4526E-14     3.9947E-14
    3009.960     2.2832E-14     4.0264E-14
    3010.160    -4.6235E-14     3.9452E-14
