5077.09521484372  2.289708E-18
5078.46289738047  2.202696E-18
5079.83057991722  1.290419E-18
5081.19826245397  1.125119E-18
5082.56594499071  1.096367E-18
5083.93362752747  2.420933E-19
5085.30131006421  5.447672E-19
5086.66899260096  1.102219E-18
5088.03667513771  -6.975233E-19
5089.40435767446  -1.963480E-19
5090.77204021122  -5.367568E-19
5092.13972274796  1.740150E-19
5093.50740528471  1.694822E-18
5094.87508782147  1.740238E-18
5096.24277035821  -1.403143E-19
5097.61045289496  1.789095E-18
5098.97813543171  2.025952E-19
5100.34581796846  6.490710E-19
5101.71350050521  -1.027141E-18
5103.08118304196  1.320118E-19
5104.44886557871  4.805483E-19
5105.81654811546  1.412216E-18
5107.18423065221  1.459541E-18
5108.55191318896  1.616331E-18
5109.91959572571  1.743725E-18
5111.28727826246  1.827589E-18
5112.65496079921  1.345183E-18
5114.02264333596  7.196849E-19
5115.39032587271  -2.360817E-19
5116.75800840946  2.585575E-19
5118.12569094621  -3.234897E-19
5119.49337348296  2.420019E-19
5120.86105601971  1.391701E-19
5122.22873855646  2.146907E-19
5123.59642109321  1.549009E-18
5124.96410362996  2.250970E-18
5126.33178616671  2.637874E-18
5127.69946870346  2.890362E-18
5129.06715124021  2.003889E-18
5130.43483377696  1.380220E-18
5131.80251631371  6.913442E-19
5133.17019885046  1.027075E-18
5134.53788138721  1.495063E-18
5135.90556392396  3.889338E-19
5137.27324646071  -3.191016E-19
5138.64092899746  1.820632E-18
5140.00861153421  1.513191E-18
5141.37629407096  1.881469E-18
5142.74397660771  7.716387E-19
5144.11165914446  2.233590E-19
5145.47934168121  1.555345E-18
5146.84702421796  3.152471E-18
5148.21470675471  3.148358E-18
5149.58238929146  -6.381979E-20
5150.95007182821  1.044573E-18
5152.31775436496  1.895162E-18
5153.68543690171  1.139883E-18
5155.05311943846  1.512508E-18
5156.42080197521  7.797164E-19
5157.78848451196  6.936558E-19
5159.15616704871  2.628305E-18
5160.52384958546  3.861254E-18
5161.89153212221  2.256691E-18
5163.25921465896  2.605066E-18
5164.62689719571  2.060303E-18
5165.99457973246  2.050084E-18
5167.36226226921  1.174751E-18
5168.72994480596  9.688057E-19
5170.09762734271  7.514399E-19
5171.46530987946  1.583133E-18
5172.83299241621  2.346158E-18
5174.20067495296  7.586132E-19
5175.56835748971  -9.577970E-20
5176.93604002646  9.097264E-19
5178.30372256321  1.507902E-18
5179.67140509996  1.126024E-18
5181.03908763671  1.462934E-18
5182.40677017346  1.984645E-18
5183.77445271021  2.129653E-18
5185.14213524696  2.153231E-18
5186.50981778371  2.450827E-18
5187.87750032046  1.551475E-18
5189.24518285721  8.893577E-19
5190.61286539396  1.011076E-18
5191.98054793071  1.869113E-18
5193.34823046746  1.079149E-18
5194.71591300421  -2.692437E-19
5196.08359554096  1.131070E-18
5197.45127807771  7.509922E-19
5198.81896061446  1.315571E-18
5200.18664315121  1.072463E-18
5201.55432568796  1.736411E-18
5202.92200822471  1.700349E-18
5204.28969076146  2.543328E-18
5205.65737329821  2.593055E-18
5207.02505583496  1.888570E-18
5208.39273837171  3.318747E-19
5209.76042090846  -1.033864E-19
5211.12810344521  1.511011E-18
5212.49578598196  2.091910E-18
5213.8634685187  5.609279E-19
5215.23115105546  2.580811E-19
5216.5988335922  1.322863E-18
5217.96651612896  2.061153E-18
5219.3341986657  1.194132E-18
5220.70188120246  1.452752E-18
5222.06956373921  4.860616E-19
5223.43724627596  9.348131E-19
5224.80492881271  2.825911E-18
5226.17261134945  1.607473E-18
5227.54029388621  1.657495E-18
5228.90797642295  1.969997E-18
5230.2756589597  1.516628E-18
5231.64334149645  2.259440E-18
5233.01102403321  6.796096E-19
5234.37870656995  9.837922E-19
5235.7463891067  1.257315E-18
5237.11407164345  1.566353E-18
5238.48175418021  6.354340E-19
5239.84943671695  8.028925E-19
5241.2171192537  1.376599E-18
5242.58480179045  8.891146E-19
5243.9524843272  2.382571E-18
5245.32016686395  1.415696E-18
5246.6878494007  1.803531E-18
5248.05553193745  1.756249E-18
5249.4232144742  2.096070E-18
5250.79089701095  1.464271E-18
5252.1585795477  1.907362E-18
5253.52626208445  2.669070E-18
5254.8939446212  3.760315E-18
5256.26162715795  2.998974E-18
5257.6293096947  1.162940E-18
5258.99699223145  1.561230E-18
5260.3646747682  8.783030E-19
5261.73235730495  4.539309E-19
5263.1000398417  4.728501E-19
5264.46772237845  1.061732E-18
5265.8354049152  3.177080E-18
5267.20308745195  1.137827E-18
5268.5707699887  -1.290099E-19
5269.93845252545  1.038030E-19
5271.3061350622  1.270759E-18
5272.67381759895  1.663129E-18
5274.0415001357  1.493372E-18
5275.40918267245  1.371951E-18
5276.7768652092  1.627103E-18
5278.14454774595  1.644043E-18
5279.5122302827  1.731953E-18
5280.87991281945  1.635620E-18
5282.2475953562  2.344641E-18
5283.61527789295  1.646662E-18
5284.9829604297  1.532456E-18
5286.35064296645  1.363458E-18
5287.7183255032  1.402318E-18
5289.08600803995  1.828280E-18
5290.4536905767  1.461517E-18
5291.82137311345  1.521253E-18
5293.1890556502  1.180404E-18
5294.55673818695  1.796548E-18
5295.9244207237  1.855021E-18
5297.29210326045  1.985865E-18
5298.6597857972  2.737072E-18
5300.02746833395  2.734779E-18
5301.3951508707  1.642182E-18
5302.76283340745  2.262680E-18
5304.1305159442  1.944666E-18
5305.49819848095  1.512786E-18
5306.8658810177  2.401470E-18
5308.23356355445  1.566162E-18
5309.6012460912  2.295079E-18
5310.96892862795  1.907521E-18
5312.3366111647  2.290064E-18
5313.70429370145  2.549036E-18
5315.0719762382  2.441007E-18
5316.43965877495  6.974155E-19
5317.8073413117  9.278017E-20
5319.17502384845  1.253998E-18
5320.5427063852  1.423951E-18
5321.91038892195  1.134566E-18
5323.2780714587  1.426192E-18
5324.64575399545  1.281284E-18
5326.0134365322  7.553892E-19
5327.38111906895  1.440241E-18
5328.7488016057  1.640635E-18
5330.11648414245  2.178675E-18
5331.4841666792  2.336308E-18
5332.85184921595  1.822850E-18
5334.2195317527  2.276781E-18
5335.58721428945  2.163448E-18
5336.9548968262  1.777626E-18
5338.32257936295  1.800873E-18
5339.6902618997  1.864456E-18
5341.05794443645  1.728616E-18
5342.4256269732  6.209821E-19
5343.79330950995  1.297955E-18
5345.1609920467  4.475745E-19
5346.52867458345  1.059333E-18
5347.8963571202  1.509237E-18
5349.26403965695  1.425857E-18
5350.6317221937  6.064283E-19
5351.99940473045  1.664769E-18
5353.3670872672  2.361978E-18
5354.73476980395  1.216084E-18
5356.10245234069  1.380709E-18
5357.47013487745  1.307435E-18
5358.8378174142  1.717344E-18
5360.20549995095  1.767504E-18
5361.57318248769  1.091049E-18
5362.94086502445  1.511641E-18
5364.30854756119  2.417293E-18
5365.67623009795  3.160072E-18
5367.0439126347  2.586995E-18
5368.41159517145  2.033928E-18
5369.77927770819  2.119433E-18
5371.14696024494  1.772970E-18
5372.51464278169  8.241779E-19
5373.88232531844  1.734090E-18
5375.2500078552  2.770569E-18
5376.61769039194  2.049187E-18
5377.98537292869  1.177320E-18
5379.35305546544  1.813598E-18
5380.72073800219  1.418816E-18
5382.08842053894  1.033906E-18
5383.45610307569  1.051087E-18
5384.82378561244  1.573324E-18
5386.19146814919  1.315292E-18
5387.55915068594  1.011044E-18
5388.92683322269  1.740948E-18
5390.29451575944  1.558231E-18
5391.66219829619  1.212152E-18
5393.02988083294  1.593538E-18
5394.39756336969  1.675963E-18
5395.76524590644  1.249920E-18
5397.13292844319  1.024117E-18
5398.50061097994  8.057120E-19
5399.86829351669  1.554251E-18
5401.23597605344  2.043291E-18
5402.60365859019  2.517608E-18
5403.97134112694  1.988133E-18
5405.33902366369  1.945180E-18
5406.70670620044  1.380398E-18
5408.07438873719  1.684932E-18
5409.44207127394  1.507840E-18
5410.80975381069  2.267097E-18
5412.17743634744  1.466865E-18
5413.54511888419  8.696045E-19
5414.91280142094  8.521204E-19
5416.28048395769  1.158490E-18
5417.64816649444  9.546800E-19
5419.01584903119  1.137450E-18
5420.38353156794  5.633886E-19
5421.75121410469  4.514814E-19
5423.11889664144  1.255598E-18
5424.48657917819  2.082083E-18
5425.85426171494  2.012262E-18
5427.22194425169  1.886553E-18
5428.58962678844  1.745485E-18
5429.95730932519  1.857199E-18
5431.32499186194  2.099413E-18
5432.69267439869  1.780282E-18
5434.06035693544  1.271555E-18
5435.42803947219  1.031729E-18
5436.79572200894  1.499539E-18
5438.16340454569  2.331907E-18
5439.53108708244  2.081447E-18
5440.89876961919  1.848929E-18
5442.26645215594  8.182155E-19
5443.63413469269  9.722191E-19
5445.00181722944  1.322621E-18
5446.36949976619  1.937189E-18
5447.73718230294  1.674211E-18
5449.10486483969  8.700222E-19
5450.47254737644  2.220320E-19
5451.84022991319  9.004587E-19
5453.20791244994  1.529034E-18
5454.57559498669  2.208389E-18
5455.94327752344  2.089222E-18
5457.31096006019  1.229021E-18
5458.67864259694  4.808731E-19
5460.04632513369  1.269242E-18
5461.41400767044  6.918554E-19
5462.78169020719  1.297051E-18
5464.14937274394  2.184898E-18
5465.51705528069  2.371129E-18
5466.88473781744  2.029547E-18
5468.25242035419  1.140642E-18
5469.62010289094  1.551871E-18
5470.98778542769  1.028768E-18
5472.35546796444  8.449633E-19
5473.72315050119  7.866475E-19
5475.09083303794  7.143320E-19
5476.45851557469  7.099300E-19
5477.82619811144  1.150823E-18
5479.19388064819  1.833337E-18
5480.56156318494  1.811953E-18
5481.92924572169  1.653436E-18
5483.29692825844  8.429510E-19
5484.66461079519  2.029086E-18
5486.03229333194  1.616359E-18
5487.39997586869  1.344490E-18
5488.76765840543  1.437141E-18
5490.13534094219  1.095718E-18
5491.50302347894  9.398385E-19
5492.87070601569  1.312238E-18
5494.23838855244  1.810539E-18
5495.60607108919  1.620678E-18
5496.97375362594  1.922667E-18
5498.34143616268  1.717101E-18
5499.70911869944  1.082315E-18
5501.07680123619  1.091562E-18
5502.44448377294  1.391861E-18
5503.81216630968  8.649748E-19
