5860.470  3.6779e-19
5861.829  1.1673e-18
5863.187  1.2665e-18
5864.546  4.0160e-19
5865.905  1.1728e-18
5867.263  5.1116e-19
5868.622  1.4160e-18
5869.981  2.0406e-18
5871.339  2.4118e-18
5872.698  2.5633e-18
5874.057  2.4231e-18
5875.416  2.1003e-18
5876.774  2.6810e-19
5878.133  9.9365e-19
5879.492  2.3029e-18
5880.851  1.0714e-18
5882.209  3.6580e-19
5883.568  1.7864e-19
5884.927  1.3249e-18
5886.286  1.3510e-18
5887.644  2.3661e-18
5889.003  3.1747e-18
5890.362  1.9006e-18
5891.720  2.5659e-18
5893.079  2.4786e-18
5894.438  1.8555e-18
5895.796  1.8740e-18
5897.155  1.3583e-18
5898.514  4.2117e-19
5899.873  1.8811e-18
5901.231  2.1268e-18
5902.590  1.3977e-18
5903.949  1.8511e-18
5905.308  1.7448e-18
5906.666  1.2314e-18
5908.025  2.1779e-18
5909.384  2.5583e-18
5910.742  1.6851e-18
5912.101  1.0126e-18
5913.460  1.2700e-18
5914.818  1.2622e-18
5916.177  2.2434e-18
5917.536  1.8403e-18
5918.895  1.4101e-18
5920.253  1.6391e-18
5921.612  1.8453e-18
5922.971  1.7466e-18
5924.330  1.6901e-18
5925.688  2.3412e-18
5927.047  1.0197e-18
5928.406  1.1867e-18
5929.765  1.3916e-18
5931.123  1.8382e-18
5932.482  2.0165e-18
5933.840  1.3370e-18
5935.199  1.5950e-18
5936.558  7.6586e-19
5937.917  1.2050e-18
5939.275  8.2667e-19
5940.634  1.2515e-18
5941.993  2.1816e-18
5943.352  1.7884e-18
5944.710  1.4675e-18
5946.069  2.7582e-19
5947.428  1.0371e-18
5948.787  1.8824e-18
5950.145  1.2510e-18
5951.504  2.3686e-18
5952.863  2.2868e-18
5954.221  1.1155e-18
5955.580  6.0689e-19
5956.939  1.2641e-18
5958.297  1.7275e-18
5959.656  2.1463e-18
5961.015  2.1673e-18
5962.374  2.1252e-18
5963.732  2.1375e-18
5965.091  1.8719e-18
5966.450  1.7044e-18
5967.809  1.9981e-18
5969.167  9.1579e-19
5970.526  1.4271e-18
5971.885  2.0556e-18
5973.243  1.4831e-18
5974.602  9.4777e-19
5975.961  1.1130e-18
5977.319  1.4525e-18
5978.678  2.0869e-18
5980.037  1.9731e-18
5981.396  2.1850e-18
5982.754  1.9085e-18
5984.113  7.3878e-19
5985.472  1.6339e-18
5986.831  1.9008e-18
5988.189  2.2796e-18
5989.548  1.6751e-18
5990.907  1.8167e-18
5992.266  2.2340e-18
5993.624  2.1128e-18
5994.983  2.3619e-18
5996.342  2.5167e-18
5997.700  1.2193e-18
5999.059  1.5368e-18
6000.418  2.8120e-18
6001.776  2.2363e-18
6003.135  1.4237e-18
6004.494  1.5983e-18
6005.853  1.7624e-18
6007.211  2.0074e-18
6008.570  1.4890e-18
6009.929  1.1849e-18
6011.288  6.5209e-19
6012.646  1.7251e-18
6014.005  2.1223e-18
6015.364  1.5595e-18
6016.722  1.3671e-18
6018.081  2.0444e-18
6019.440  1.5262e-18
6020.798  1.4561e-18
6022.157  2.5851e-18
6023.516  1.4123e-18
6024.875  1.9510e-18
6026.233  1.6856e-18
6027.592  2.1511e-18
6028.951  1.8676e-18
6030.310  1.9877e-18
6031.668  3.0099e-18
6033.027  1.4003e-18
6034.386  2.0540e-18
6035.745  2.0628e-18
6037.103  2.1921e-18
6038.462  2.0339e-18
6039.821  1.8244e-18
6041.179  1.6095e-18
6042.538  2.0767e-18
6043.897  2.3634e-18
6045.255  1.1143e-18
6046.614  1.4844e-18
6047.973  2.5557e-18
6049.332  2.3441e-18
6050.690  2.3468e-18
6052.049  2.0002e-18
6053.408  2.1060e-18
6054.767  2.4174e-18
6056.125  2.7128e-18
6057.484  2.5612e-18
6058.843  1.6947e-18
6060.201  2.2246e-18
6061.560  2.1939e-18
6062.919  1.7261e-18
6064.277  1.5221e-18
6065.636  1.9802e-18
6066.995  2.4788e-18
6068.354  1.8375e-18
6069.712  2.0010e-18
6071.071  2.4312e-18
6072.430  2.2606e-18
6073.789  2.3383e-18
6075.147  2.8302e-18
6076.506  2.5548e-18
6077.865  2.2091e-18
6079.224  2.5194e-18
6080.582  2.3590e-18
6081.941  2.8794e-18
6083.300  2.7386e-18
6084.658  2.2803e-18
6086.017  2.0907e-18
6087.376  1.5700e-18
6088.734  1.7711e-18
6090.093  1.7176e-18
6091.452  2.2667e-18
6092.811  1.8157e-18
6094.169  2.6755e-18
6095.528  3.0018e-18
6096.887  2.5728e-18
6098.246  1.7951e-18
6099.604  2.5462e-18
6100.963  2.4553e-18
6102.322  2.9776e-18
6103.680  2.6082e-18
6105.039  2.2703e-18
6106.398  2.7945e-18
6107.756  2.5316e-18
6109.115  2.8789e-18
6110.474  2.8862e-18
6111.833  2.5446e-18
6113.191  3.1001e-18
6114.550  2.6373e-18
6115.909  2.1017e-18
6117.268  1.8890e-18
6118.626  1.5919e-18
6119.985  1.8382e-18
6121.344  1.9370e-18
6122.703  2.0981e-18
6124.061  2.0669e-18
6125.420  2.8226e-18
6126.779  2.9910e-18
6128.137  2.6003e-18
6129.496  2.5520e-18
6130.855  2.6210e-18
