3777.292  2.0662e-18
3777.914  1.3968e-18
3778.535  1.0971e-18
3779.157  2.7288e-18
3779.778  2.8901e-18
3780.400  2.2141e-18
3781.021  2.3560e-18
3781.643  9.4669e-19
3782.265 -9.4602e-19
3782.886 -2.0021e-18
3783.508 -3.9628e-19
3784.129  1.9771e-18
3784.751  1.2812e-18
3785.373  1.0422e-18
3785.994  6.3090e-19
3786.616 -9.3913e-20
3787.237  1.0317e-18
3787.859  7.8296e-19
3788.480  9.0114e-20
3789.102  2.3048e-18
3789.724  2.8242e-18
3790.345  2.6967e-18
3790.967  2.2106e-18
3791.588  4.7705e-18
3792.210  3.7642e-18
3792.831  3.0594e-19
3793.453  1.6927e-18
3794.074  1.5821e-18
3794.696  5.1985e-19
3795.318  6.5430e-19
3795.939  5.6615e-19
3796.561  2.3421e-19
3797.182  1.3070e-18
3797.804  6.1747e-19
3798.426  6.0045e-19
3799.047 -1.0155e-20
3799.669 -1.0225e-18
3800.290  5.7369e-19
3800.912  8.6718e-19
3801.533  4.4543e-19
3802.155  1.8382e-19
3802.777  7.2546e-19
3803.398  1.1190e-18
3804.020 -6.7258e-19
3804.641  2.5801e-19
3805.263  1.3506e-18
3805.885  2.5525e-18
3806.506  2.0722e-18
3807.127  1.2150e-18
3807.749  2.0148e-18
3808.371  1.6932e-18
3808.992  1.1119e-18
3809.614  1.8268e-18
3810.235  6.9991e-19
3810.857 -6.7392e-19
3811.479  1.1348e-18
3812.100  3.0708e-19
3812.722 -5.0940e-19
3813.343 -2.7939e-20
3813.965 -1.2310e-18
3814.586  2.5275e-19
3815.208  3.8558e-18
3815.830  2.5354e-18
3816.451  1.9523e-18
3817.073  1.6196e-18
3817.694  1.4777e-18
3818.316  1.8516e-18
3818.938  6.8497e-19
3819.559 -1.2988e-18
3820.181  5.1165e-19
3820.802  1.0185e-18
3821.424 -2.1720e-19
3822.045 -2.1256e-19
3822.667  4.9090e-19
3823.288  4.1559e-19
3823.910  7.4977e-19
3824.531 -3.3705e-19
3825.153  2.2852e-19
3825.775  1.5058e-18
3826.396  2.2699e-18
3827.018  1.2285e-18
3827.639  1.7990e-18
3828.261  2.6356e-19
3828.883 -1.0556e-19
3829.504  9.8970e-19
3830.126  6.0908e-19
3830.747  9.0543e-20
3831.369 -1.1793e-18
3831.990  7.9267e-19
3832.612  1.4367e-19
3833.234  6.8532e-19
3833.855 -1.0861e-19
3834.477  1.9880e-18
3835.098  2.9347e-18
3835.720  1.6892e-18
3836.341  3.2192e-19
3836.963 -1.1411e-18
3837.584 -1.7318e-18
3838.206 -8.8076e-19
3838.828 -1.5080e-18
3839.449 -2.5659e-18
3840.071 -6.6058e-19
3840.692  9.6827e-19
3841.314  2.7785e-18
3841.936  1.9829e-19
3842.557  6.1854e-19
3843.179  3.5756e-19
3843.800  2.7976e-18
3844.422  6.5743e-19
3845.043 -5.9168e-19
3845.665 -7.5935e-19
3846.287 -2.5826e-19
3846.908 -2.6333e-18
3847.530 -2.2810e-18
3848.151  7.1617e-19
3848.773  9.9133e-19
3849.395 -9.2394e-19
3850.016 -1.2057e-18
3850.638  2.5421e-18
3851.259  1.0823e-18
3851.881  5.6911e-19
3852.502 -9.8222e-20
3853.124 -1.3682e-19
3853.745 -5.2172e-19
3854.367 -8.5237e-19
3854.989  3.7669e-19
3855.610 -4.6762e-19
3856.232  1.3369e-18
3856.853  2.5341e-18
3857.475 -2.8464e-19
3858.096  1.0035e-18
3858.718  1.5762e-18
3859.340 -1.8175e-20
3859.961  4.7873e-19
3860.583  5.0180e-19
3861.204  5.1783e-19
3861.826 -2.3824e-19
3862.448  5.1764e-19
3863.069  3.2270e-18
3863.691  4.5333e-18
3864.312  2.5925e-18
3864.934  1.8097e-18
3865.555  1.7346e-18
3866.177  5.5620e-19
3866.798  6.0634e-19
3867.420  1.5509e-19
3868.042  1.1523e-18
3868.663  1.5281e-18
3869.285  8.9099e-19
3869.906 -3.9752e-20
3870.528 -5.4867e-19
3871.149  5.7327e-19
3871.771  7.1061e-19
3872.393 -8.2437e-19
3873.014 -5.0185e-19
3873.636 -9.4858e-19
3874.257 -2.9763e-19
3874.879  1.4826e-18
3875.500  1.6718e-19
3876.122 -8.3515e-19
3876.744 -6.9610e-19
3877.365  5.1889e-19
3877.987  2.7593e-19
3878.608  7.1692e-19
3879.230  2.3666e-18
3879.852  9.9677e-19
3880.473  1.3618e-19
3881.094 -2.4356e-19
3881.716  5.9697e-19
3882.338  7.0450e-19
3882.959  1.6211e-19
3883.581  6.3703e-19
3884.202  2.3326e-19
3884.824  9.2333e-19
3885.446  1.7128e-18
3886.067  1.8299e-18
3886.689  1.2772e-18
3887.310  1.2312e-18
3887.932  9.5238e-19
3888.553 -6.7942e-20
3889.175 -3.5629e-19
3889.797 -9.3938e-19
3890.418  1.2230e-18
3891.040  9.2562e-19
3891.661 -9.1323e-20
3892.283  1.1182e-18
3892.905  3.0045e-19
3893.526  5.3612e-19
3894.148  3.3954e-19
3894.769  6.5950e-19
3895.391  5.5707e-19
3896.012 -5.1420e-19
3896.634 -3.8088e-19
3897.255  1.0146e-19
3897.877  1.6203e-18
3898.499  1.1845e-18
3899.120 -2.1569e-19
3899.742 -9.1797e-19
3900.363  5.3948e-19
3900.985  2.0684e-18
3901.606  2.3651e-18
3902.228  7.9509e-19
3902.850  6.5542e-19
3903.471  1.5505e-19
3904.093  9.2489e-19
3904.714  7.0639e-19
3905.336  3.1340e-19
3905.958  2.1534e-18
3906.579  4.1667e-18
3907.201  2.1197e-18
3907.822 -8.8542e-19
3908.444  5.5971e-19
3909.065  4.0698e-19
3909.687 -6.9742e-19
3910.308 -9.2716e-20
3910.930 -8.4817e-19
3911.552 -2.3922e-19
3912.173  2.2806e-18
3912.795  1.9264e-18
3913.416  2.0419e-20
3914.038  2.5840e-19
3914.659  1.2242e-19
3915.281  6.4717e-19
3915.903  1.4202e-18
3916.524  1.2101e-18
3917.146 -2.6420e-19
3917.767 -1.1794e-18
3918.389 -5.2710e-20
3919.010  9.7012e-19
3919.632  3.8449e-19
3920.254  6.1876e-19
3920.875 -2.2098e-19
3921.497 -2.3443e-19
3922.118  4.4854e-19
3922.740 -1.3763e-19
3923.362  1.5748e-18
3923.983  1.0919e-18
3924.605 -1.8235e-20
3925.226  2.5465e-19
3925.848  4.3459e-19
3926.469  9.9637e-19
3927.091  1.6231e-18
3927.712  1.8908e-18
3928.334  3.7795e-19
3928.956 -1.4470e-19
3929.577  1.0710e-18
3930.199  1.4863e-18
3930.820  3.5364e-19
3931.442  1.7792e-19
3932.063 -3.2529e-19
3932.685 -1.1443e-18
3933.307 -9.3905e-20
3933.928  3.7596e-20
3934.550  1.3341e-18
3935.171  1.5206e-18
3935.793  1.0323e-18
3936.415  7.1742e-19
3937.036  8.5472e-19
3937.658 -3.8784e-19
3938.279 -3.9305e-19
3938.901  5.9198e-19
3939.522  1.1449e-18
3940.144  1.3632e-18
3940.765  2.2429e-18
3941.387  2.3240e-18
3942.009  6.3601e-19
3942.630  2.1057e-18
3943.252  5.4301e-19
3943.873 -2.2178e-18
3944.495  3.2081e-19
3945.116  2.2740e-18
3945.738  1.2381e-18
3946.360  2.4431e-18
3946.981  2.0946e-18
3947.603  2.0413e-18
3948.224  1.3360e-18
3948.846  1.1703e-18
3949.468  2.6733e-19
3950.089 -3.5833e-20
3950.711  2.0903e-18
3951.332  9.9298e-19
3951.954  4.2336e-19
3952.575  1.5515e-18
3953.197  3.2364e-18
3953.819  1.2732e-18
3954.440 -9.0976e-20
3955.062  6.5738e-19
3955.683  9.5588e-19
3956.305  8.5202e-19
3956.926  9.0109e-19
3957.548  2.0055e-18
3958.169 -2.1970e-20
3958.791  2.1290e-19
3959.413  5.9064e-19
3960.034 -2.7867e-19
3960.656  8.8100e-20
3961.277  1.3105e-18
3961.899  1.5892e-18
3962.521  9.5627e-19
3963.142  5.2346e-19
3963.764  7.0507e-19
3964.385  1.5942e-18
3965.007  1.3416e-18
3965.628 -3.4633e-19
3966.250 -7.1598e-19
3966.872  1.9971e-18
3967.493  3.1492e-19
3968.115  6.9888e-19
3968.736  1.5183e-18
3969.358  1.3810e-18
3969.979  8.5529e-19
3970.601  1.3023e-18
3971.222  3.6681e-19
3971.844  3.6230e-19
3972.466  4.7299e-19
3973.087  3.8726e-19
3973.709  9.5738e-19
3974.330  2.1253e-18
3974.952  1.5186e-18
3975.573 -1.1355e-19
3976.195  7.9660e-19
3976.817  6.8038e-19
3977.438  1.1355e-18
3978.060  8.3767e-19
3978.681 -7.7700e-20
3979.303  1.1186e-18
3979.925  1.0827e-18
3980.546  1.6563e-18
3981.168  1.3871e-18
3981.789  1.4166e-18
3982.411  1.8296e-18
3983.032  6.0268e-19
3983.654  1.1965e-19
3984.276 -1.2350e-19
3984.897  1.1883e-18
3985.519  6.5792e-19
3986.140 -6.5322e-19
3986.762  6.0062e-19
3987.383 -5.0203e-19
3988.005 -5.0567e-19
3988.626 -7.7104e-19
3989.248  6.1207e-19
3989.870  1.0264e-18
3990.491  1.1936e-18
3991.113 -4.6710e-19
3991.734 -1.5879e-18
3992.356  3.7036e-19
3992.978  1.2262e-18
3993.599  1.2703e-18
3994.221  2.0210e-18
3994.842  1.9822e-18
3995.464  1.3969e-18
3996.085  5.8424e-19
3996.707  9.7889e-19
3997.329 -4.8973e-19
3997.950  6.1759e-19
3998.572  9.9716e-19
3999.193  1.2463e-18
3999.815  1.7525e-18
4000.436  1.7376e-18
4001.058  1.7532e-18
4001.679  1.2277e-18
4002.301  2.0363e-18
4002.923  2.2508e-18
4003.544  3.1994e-18
4004.166  1.4659e-18
4004.787  1.6969e-18
4005.409  2.0735e-18
4006.031  8.9543e-19
4006.652 -1.2867e-19
4007.274  2.4050e-18
4007.895  1.8988e-18
4008.517  1.1330e-19
4009.138  1.3012e-18
4009.760  7.4684e-19
4010.382  7.2438e-19
4011.003  8.7424e-19
4011.625  1.8817e-18
4012.246  9.0051e-19
4012.868  1.0183e-19
4013.490  1.3360e-18
4014.111  1.9659e-18
4014.732  2.0122e-18
4015.354  9.5177e-19
4015.976  1.1628e-18
4016.597  1.0522e-18
4017.219  3.0585e-19
4017.840  1.8443e-18
4018.462  2.7033e-18
4019.083 -5.4572e-20
4019.705 -1.2718e-18
4020.327  1.6238e-18
4020.948  2.3234e-18
4021.570  1.9848e-19
4022.191 -7.9087e-19
4022.813  3.9409e-19
4023.435  3.7840e-19
4024.056 -1.9778e-19
4024.678  1.7859e-18
4025.299  1.6773e-18
4025.921  6.9772e-19
4026.542  7.6897e-19
4027.164 -1.0535e-18
4027.786  9.8722e-19
4028.407  1.3766e-18
4029.029  2.2181e-18
4029.650  2.7565e-18
4030.272  7.6737e-19
4030.893  3.5997e-19
4031.515  1.6340e-18
4032.136  2.2132e-18
4032.758  9.9828e-19
4033.380  4.0872e-19
4034.001  3.2951e-20
4034.623 -1.2859e-18
4035.244 -2.9109e-19
4035.866  5.1970e-19
4036.488  5.7646e-19
4037.109  1.2553e-18
4037.731  1.5799e-18
4038.352  1.9270e-18
4038.974  7.7731e-19
4039.595  9.3107e-19
4040.217  5.2902e-19
4040.839  7.9609e-19
4041.460  2.1987e-18
4042.082  1.3139e-18
4042.703 -8.2514e-19
4043.325  6.6056e-19
4043.947  2.8961e-19
4044.568 -2.2399e-20
4045.189  6.3995e-21
4045.811  1.8483e-18
4046.433  3.2265e-18
4047.054  1.3910e-18
4047.676 -5.9298e-19
4048.297 -7.4644e-19
4048.919 -2.5233e-19
4049.541 -5.0470e-20
4050.162  1.3479e-18
4050.784  1.6011e-18
4051.405  7.1560e-19
4052.027 -5.3278e-19
4052.648 -7.2510e-19
4053.270  9.1177e-19
4053.892  1.2857e-18
4054.513  1.9915e-18
4055.135  2.0288e-18
4055.756  1.3150e-18
4056.378  9.3894e-19
4057.000  1.4142e-18
4057.621  4.9691e-20
4058.243 -3.1876e-19
4058.864 -1.0888e-19
4059.486 -1.3208e-19
4060.107 -4.5700e-19
4060.729  7.0767e-19
4061.350  9.6484e-19
4061.972  1.7577e-18
4062.594  1.4338e-18
4063.215  2.6602e-18
4063.837  1.7896e-18
4064.458 -1.0930e-19
4065.080 -8.3658e-20
4065.701  4.7725e-19
4066.323  8.5026e-19
4066.945  1.5908e-18
4067.566  1.3626e-18
4068.188  1.0047e-18
4068.809  7.2333e-19
4069.431  1.4023e-18
4070.052  7.4063e-19
4070.674  7.4522e-19
4071.296  1.8572e-18
4071.917  1.4336e-18
4072.539  2.1003e-18
4073.160  1.8221e-18
4073.782  8.8138e-19
4074.403  1.8187e-18
4075.025  1.8863e-18
4075.646 -1.9533e-19
4076.268  1.4370e-18
4076.890  3.3457e-18
4077.511  2.1985e-18
4078.133  1.8739e-18
4078.754  9.5125e-19
4079.376  1.3925e-19
4079.998  6.2818e-19
4080.619  7.0291e-19
4081.241  8.7880e-19
4081.862  3.1231e-19
4082.484  9.2818e-19
4083.105  4.5725e-19
4083.727  4.8334e-19
4084.349  1.7029e-18
4084.970  2.4744e-18
4085.592  2.4696e-18
4086.213  1.4800e-18
4086.835  1.3150e-18
4087.457  2.3679e-18
4088.078  7.2476e-19
4088.700  1.1136e-18
4089.321  1.6045e-18
4089.943  1.5646e-18
4090.564  4.8542e-19
4091.186  1.3575e-18
4091.807  2.3272e-18
4092.429  1.7984e-18
4093.051  1.6428e-18
4093.672  1.1769e-18
4094.294  1.7439e-18
4094.915  1.1366e-18
4095.537 -5.0579e-20
4096.159  7.5005e-19
4096.780  2.0659e-18
4097.401  2.2770e-18
4098.023  4.5491e-19
4098.645 -1.1695e-18
4099.266 -4.3921e-19
4099.888  1.8478e-18
4100.509  3.0961e-18
4101.131  1.8677e-18
4101.752  8.4320e-19
4102.374  8.5484e-19
4102.996  5.2740e-19
4103.617  3.5716e-19
4104.239  4.2503e-19
4104.860  1.3422e-18
4105.482  1.4532e-18
4106.104  1.3815e-18
4106.725  1.4310e-18
4107.347  1.2044e-18
4107.968  1.3884e-18
4108.590  2.0142e-18
4109.211  1.7172e-18
4109.833  7.4455e-19
4110.455  4.9281e-19
4111.076  6.9146e-19
4111.698  2.5826e-19
4112.319  3.1254e-19
4112.941  5.5192e-19
4113.562  1.6819e-18
4114.184  1.3320e-18
4114.806  2.6740e-19
4115.427  1.6828e-18
4116.049  3.0881e-18
4116.670  2.4606e-18
4117.292  9.7568e-19
4117.914  8.1964e-19
4118.535  1.3653e-18
4119.157  2.2106e-18
4119.778  2.9759e-18
4120.400  3.1344e-18
4121.021  8.8616e-19
4121.643 -9.1309e-20
4122.265 -5.5170e-19
4122.886  6.7704e-19
4123.508  1.8127e-18
4124.129  2.5160e-18
4124.751  2.2445e-18
4125.373  1.7033e-18
4125.994  1.4077e-18
4126.615  1.6809e-18
4127.237  4.7135e-19
4127.858  2.0812e-19
4128.480  2.3969e-18
4129.102  9.2197e-19
4129.723 -4.0653e-19
4130.345  2.0598e-18
4130.966  1.7839e-18
4131.588  8.6804e-20
4132.209  1.1771e-18
4132.831  1.4005e-18
4133.453  1.0788e-18
4134.074  2.1799e-18
4134.696  1.2278e-18
4135.317  1.9619e-18
4135.939  2.2220e-18
4136.561 -3.1283e-19
4137.182 -3.0446e-19
4137.804  1.8912e-18
4138.425  2.2198e-18
4139.047  2.8468e-18
4139.668  2.0804e-18
4140.290  7.0550e-19
4140.912  7.9476e-19
4141.533  2.6681e-18
4142.155  3.2821e-18
4142.776  2.5273e-18
4143.398  1.2238e-18
4144.020  7.3062e-19
4144.641  3.0720e-19
4145.263  2.3001e-18
4145.884  2.1397e-18
4146.506  7.2417e-19
4147.127  4.5707e-19
4147.749  2.0215e-18
4148.371  3.1647e-18
4148.992  1.3028e-18
4149.614 -2.8560e-19
4150.235  7.8262e-19
4150.857 -6.1155e-21
4151.479 -6.2534e-20
4152.100  1.2552e-18
4152.722  3.2289e-19
4153.343 -3.7776e-21
4153.965  1.2355e-18
4154.586  1.0410e-18
4155.208  1.0693e-18
4155.829  3.3689e-19
4156.451  1.3982e-18
4157.072  3.2503e-19
4157.694  2.9179e-19
4158.315  2.5197e-18
4158.937  2.6588e-18
4159.559  9.2890e-19
4160.180  1.8689e-18
4160.802  1.7764e-18
4161.423  5.3623e-19
4162.045  1.0852e-18
4162.667  1.5545e-18
4163.288  1.8389e-18
4163.910  1.4313e-18
4164.531  4.4016e-19
4165.153  1.9344e-18
4165.774  2.2868e-19
4166.396  1.4784e-18
4167.018  6.8202e-19
4167.639 -6.0200e-19
4168.261 -3.2432e-19
4168.882  5.7242e-19
4169.504  1.8027e-18
4170.125  9.6636e-19
4170.747  4.2803e-19
4171.369  8.4485e-19
4171.990  1.4168e-19
4172.612  1.0742e-18
4173.233  1.4996e-18
4173.855  4.2479e-19
4174.477  1.2093e-18
4175.098  3.1471e-18
4175.720  2.4912e-18
4176.341  6.3720e-19
4176.963 -4.9818e-19
4177.584  1.3214e-18
4178.206  2.3986e-18
4178.828  2.1204e-18
4179.449  1.0434e-18
4180.071  1.5964e-18
4180.692  1.3185e-18
4181.314  8.4895e-19
4181.936  3.0169e-19
4182.557  1.1857e-18
4183.179  2.7802e-18
4183.800  2.6153e-19
4184.422 -7.5461e-20
4185.043  6.7421e-19
4185.665  9.6958e-19
4186.286  1.8805e-18
4186.908  1.6091e-18
4187.529  1.4045e-18
4188.151  1.2712e-18
4188.772  1.1336e-18
4189.394  3.4916e-19
4190.016 -3.9487e-19
4190.637 -4.5650e-19
4191.259  1.1506e-18
4191.880  1.4932e-18
4192.502  2.2014e-18
4193.124  1.7376e-18
4193.745  1.2691e-18
4194.367  3.3593e-18
4194.988  3.9591e-18
4195.610  3.3172e-18
4196.231  1.5526e-18
4196.853  4.5173e-19
4197.475  2.2524e-18
4198.096  3.1781e-18
4198.718  3.1251e-18
4199.339  2.3148e-18
4199.961  2.0230e-18
4200.583  2.9129e-18
4201.204  2.3690e-18
4201.826  2.2777e-18
4202.447  1.0019e-18
4203.069  9.8448e-19
4203.690  1.6496e-18
4204.312  2.4846e-18
4204.934  1.8749e-18
4205.555  1.4482e-18
4206.177  2.4270e-19
4206.798  7.6189e-19
4207.420  2.2340e-18
4208.042  2.8037e-18
4208.663  2.9750e-18
4209.285  1.3181e-18
4209.906  1.2128e-18
4210.528  9.8475e-19
4211.149  8.9322e-19
4211.771  1.3416e-18
4212.393  1.0439e-18
4213.014  1.6384e-18
4213.636  1.1237e-18
4214.257  1.0440e-18
4214.879  2.5374e-19
4215.500  8.3638e-20
4216.122  3.7311e-19
4216.743  1.8645e-18
4217.365  1.8231e-18
4217.986  2.1493e-18
4218.608  1.8522e-18
4219.229  8.4675e-19
4219.851  1.8174e-18
4220.473  1.3128e-18
4221.094  2.5683e-19
4221.716  1.0100e-18
4222.337  1.6708e-18
4222.959  3.0718e-18
4223.581  2.4527e-18
4224.202  2.5900e-18
4224.824  1.9109e-18
4225.445  1.6668e-18
4226.067  1.4069e-18
4226.688  1.8640e-18
4227.310  2.4458e-18
4227.932  1.8439e-18
4228.553  1.1755e-18
4229.175  9.1189e-19
4229.796  1.7719e-18
4230.418  1.4773e-18
4231.040  7.6358e-19
4231.661  1.3778e-18
4232.283  1.3697e-18
4232.904  1.7092e-18
4233.526  2.9032e-18
4234.147  2.7014e-18
4234.769  1.9620e-18
4235.391  3.0129e-19
4236.012  1.0354e-18
4236.634  1.8975e-18
4237.255  2.1763e-18
4237.877  3.3656e-18
4238.499  2.6654e-18
4239.120  8.4771e-19
4239.742 -5.4431e-20
4240.363  6.7987e-19
4240.985  5.3296e-19
4241.606  2.0051e-18
4242.228  2.3855e-18
4242.850  1.5014e-18
4243.471  1.5119e-18
4244.093  2.1756e-18
4244.714  1.7078e-18
4245.335  1.0582e-18
4245.957  2.1561e-18
4246.579  8.6961e-19
4247.200  2.3409e-20
4247.822  7.4866e-19
4248.443  1.5795e-18
4249.065  7.5436e-19
4249.687  1.3252e-18
4250.308  9.1261e-19
4250.930  1.0470e-18
4251.551 -3.0287e-19
4252.173  5.4407e-19
4252.794  1.6551e-18
4253.416  1.1651e-18
4254.038  9.6364e-19
4254.659  8.0719e-19
4255.281 -1.0469e-18
4255.902  8.3393e-19
4256.524  1.1207e-18
4257.146  8.7817e-19
4257.767 -2.0750e-19
4258.389 -8.1495e-20
4259.010  1.3500e-18
4259.632  1.6039e-18
4260.253  2.0308e-18
4260.875  1.4847e-18
4261.497  5.2474e-19
4262.118  6.5058e-19
4262.740  1.5202e-18
4263.361  2.2843e-18
4263.983  2.4849e-18
4264.604  1.3167e-18
4265.226  1.3836e-18
4265.848  2.9553e-18
4266.469  1.6534e-18
4267.091  5.2634e-19
4267.712 -2.1487e-19
4268.334  2.1050e-19
4268.956  1.8281e-18
4269.577  1.3054e-18
4270.199  1.5185e-18
4270.820  7.8812e-19
4271.442  5.7721e-19
4272.063  6.5469e-19
4272.685  6.6374e-19
4273.307  8.2644e-19
4273.928  8.5628e-19
4274.550  5.1035e-19
4275.171  6.8665e-19
4275.792  9.2054e-19
4276.414  5.2103e-19
4277.036 -2.8023e-19
4277.657  5.8869e-19
4278.279  2.0153e-18
4278.900  2.1318e-18
4279.522  9.0331e-19
4280.144  3.0815e-19
4280.765  1.7083e-18
4281.387  1.2345e-18
4282.008  8.9493e-19
4282.630  1.0397e-18
4283.251  1.1418e-18
4283.873  1.6709e-18
4284.495  1.3464e-18
4285.116  1.9955e-18
4285.738  1.2380e-18
4286.359 -1.0719e-18
4286.981 -8.4692e-19
4287.603 -1.1424e-21
4288.224  1.8861e-19
4288.846  1.0770e-18
4289.467  1.9678e-18
4290.089  9.1182e-19
4290.710  9.9935e-19
4291.332  8.9282e-19
4291.954  1.7735e-18
4292.575  1.7757e-18
4293.197  1.2732e-18
4293.818  2.3024e-18
4294.440  2.2676e-18
4295.062  1.6591e-18
4295.683  1.3253e-18
4296.305  1.3659e-19
4296.926 -7.1120e-21
4297.548  6.6128e-19
4298.169  2.1649e-19
4298.791  1.2318e-19
4299.413  1.7907e-18
4300.034  1.2389e-18
4300.656  4.5112e-19
4301.277  2.0384e-19
4301.899  1.2413e-18
4302.521  9.9863e-19
4303.142  1.2997e-19
4303.764  1.1229e-18
4304.385  1.0198e-18
4305.006  5.5855e-19
4305.628  5.6917e-19
4306.250  2.5365e-19
4306.871  3.4329e-19
4307.493  5.7706e-19
4308.114  1.4466e-18
4308.736  1.6013e-18
4309.357  7.4703e-19
4309.979  6.6087e-19
4310.601  1.2544e-18
4311.222  1.2931e-18
4311.844  1.5489e-18
4312.465  1.3470e-18
4313.087  1.4564e-18
4313.708  1.4849e-18
4314.330  1.5972e-18
4314.952  2.1888e-18
4315.573  9.5079e-19
4316.195  1.6910e-19
4316.816  3.8967e-19
4317.438  5.8341e-19
4318.060  8.4642e-19
4318.681  4.3212e-19
4319.303  4.3639e-19
4319.924  1.5291e-18
4320.546  1.8941e-18
4321.167  1.6164e-18
4321.789  1.2134e-18
4322.411  7.1592e-19
4323.032 -1.7661e-19
4323.654  1.7592e-19
